exp_log2_cond1	exp_log2_cond2	exp_log2_cond3	exp_log2_cond4	exp_log2_cond5	exp_log2_cond6	cv2_log2_cond1	cv2_log2_cond2	cv2_log2_cond3	cv2_log2_cond4	cv2_log2_cond5	cv2_log2_cond6	LibID
-2.516365	-2.422937	-2.532907	-2.707281	-2.975580	-2.852765	-2.462149	-3.223511	-2.537634	-2.931080	-2.754139	-2.479814	237.000000
-5.157513	-4.644097	-4.079963	-4.059546	-4.399235	-3.683599	-2.584597		-3.324007				238.000000
-1.924493	-1.636454	-1.629017	-2.055255	-1.913207	-2.002148	-2.567686	-2.636652	-2.733231	-2.946260	-2.606588	-2.858686	239.000000
-4.510055	-4.420884	-4.064984	-4.076842	-4.194030	-3.951059	-2.200102	-3.470087	-2.347289	-2.849375	-2.960715	-2.485954	240.000000
-2.199686	-1.817169	-1.839692	-2.561182		-1.953721							241.000000
-1.994807	-2.341845	-2.184248	-2.671260	-3.916213	-2.280486							242.000000
	-4.286218											243.000000
-1.198598	-1.157918			-1.385981	-1.074718							244.000000
-2.027586	-1.954754	-2.042137	-1.928177		-2.069115							245.000000
-3.276399	-2.985677	-2.871916	-3.207258	-3.660775	-3.525753	-2.243099					-2.664851	246.000000
-2.464898	-2.544178	-2.521709		-3.496836	-3.162633	-2.993913	-2.291849	-2.732487		-1.292224	-1.850441	247.000000
0.058475	-0.006616	0.017290	-0.111974	-0.124220	-0.129716	-4.342737	-4.915979	-4.790339	-5.420567	-4.258205	-5.396122	248.000000
-3.106984	-2.832097	-2.966171	-3.270523	-3.818015	-3.445824	-2.079570	-2.746654	-2.994728	-2.943858	-1.894055	-1.649398	249.000000
-1.761176	-1.380624	-1.800539	-1.733898	-1.935393	-1.546196							250.000000
-3.193172	-3.048952	-2.870731	-2.846806	-2.766484	-2.658413	-2.065368	-2.508579	-2.332358	-2.864909	-2.320726	-2.272757	251.000000
	-1.799457	-3.173254		-3.149341								252.000000
-3.191729	-3.451572	-3.487718	-3.103180	-3.939124	-3.233639							253.000000
-2.154698	-1.932646	-1.871323	-1.910627	-1.844487	-1.935519	-3.526341	-4.152865					254.000000
-1.744943	-1.436561	-1.691430	-2.037157	-1.714986	-1.585390							255.000000
-5.140705		-4.291899	-4.287202	-4.554980								256.000000
-4.453610	-3.959812	-4.291899	-3.903537	-4.104471	-4.374543							257.000000
-4.746002	-4.266913	-3.814421	-3.953245	-4.155641	-4.232022		-4.592381					258.000000
-0.878193	-0.726390	-0.900790	-0.994591	-1.047346	-0.948568	-5.145217	-4.776711	-4.514090		-5.397995	-5.316712	259.000000
-4.651702	-4.103888	-3.992339	-3.959915	-4.328134	-3.955054	-1.185403	-3.303989	-3.074848	-1.533696	-3.336819	-2.676501	260.000000
-4.429593	-3.854090	-3.776216	-3.965273	-4.092335	-3.849663	-2.004620		-3.457627	-2.734719	-1.802622		261.000000
-1.753968	-1.470770	-1.768475	-2.086297	-2.379745	-2.026110	-3.219985	-3.364466	-3.998846	-4.836237	-3.207681	-3.477781	262.000000
-3.204044	-3.529947	-2.898827	-3.519695		-3.027511	-2.657594		-2.579655				263.000000
-2.619809	-2.989323	-2.580041	-3.113554	-3.407669	-3.429059	-1.729193	-1.245641	-1.939469	-2.352501	-1.526831	-1.774199	264.000000
-0.757968	-0.783806	-0.900186	-1.086480	-1.067065	-0.937659	-3.317622	-2.939059	-5.644292	-4.548779	-2.878961	-3.806937	265.000000
-2.761444	-2.489367	-2.654016	-3.004038	-3.068364	-2.657870	-2.468931	-4.579655	-3.221748	-3.021736	-3.214706	-2.802507	266.000000
-0.935020	-0.789490	-0.940469	-0.861873	-0.934208	-0.807675	-5.349688	-5.284108	-5.089122	-3.419623	-4.922328	-5.116183	267.000000
-4.249121	-4.153479	-4.395404	-3.855485	-3.980464	-4.206402							268.000000
-4.822123	-4.430765	-4.355093	-4.062415	-4.472055	-3.698032	-2.128025	-2.675042	-2.078384				269.000000
-4.706302	-4.226189	-3.605922	-3.911273	-4.058001	-3.499263	-1.456671		-1.993659				270.000000
-0.029761	0.437776											271.000000
-1.075364	-0.915779	-1.063968	-0.848042	-1.513175	-1.313012	-3.204175	-3.674033	-3.346925		-3.332237	-3.865824	272.000000
-4.083372	-4.092079	-4.014405	-3.976050	-3.990284	-4.111211	-0.809757	-3.134936	-2.637371	-2.889938	-2.583184	-1.253205	273.000000
-0.975274	-0.620109	-0.925788	-0.720953	-0.863536	-0.677124	-4.135878	-4.904903	-5.264363	-6.632338	-5.188451	-4.749646	274.000000
-1.643539	-1.636454	-1.562484	-2.355475	-2.197682	-2.573059	-3.522426						275.000000
-3.485972	-3.195681	-3.216235	-3.586246	-3.443833	-3.531707	-1.655537	-2.875051	-1.819377	-2.725800	-2.015623	-1.826976	276.000000
-4.315163	-3.247134	-3.845497	-3.375399	-3.525105	-3.464683	-3.466247						277.000000
-3.404296	-3.038842	-3.213229	-3.355914	-3.677675	-3.674789	-2.804032	-3.259002	-2.377387	-1.907437	-1.024616	-2.304647	278.000000
-3.043771	-2.592811	-2.494088	-2.624943	-3.041865	-2.783648					-3.881289		279.000000
-4.667665	-4.181013	-3.987195	-3.917751	-4.059477	-3.992879	-1.895168	-3.198050	-3.341408	-3.959885	-2.610150	-2.814727	280.000000
-0.352475	-0.270420	-0.312356	-0.214717	-0.348850	-0.345960	-5.437612	-5.394251	-5.464329	-6.079570	-5.355221	-4.862574	281.000000
-0.524859	-0.448955	-0.568472	-0.597382	-0.853260	-0.723074	-4.564176	-3.533205	-4.413790	-3.519493	-4.115384	-4.533465	282.000000
-1.872978	-1.793601	-1.875475	-2.239761	-2.262921	-2.337571	-3.290419	-3.282307	-3.316712	-3.199799	-3.017628	-2.410461	283.000000
-1.277547	-1.044204	-1.282418	-1.185012	-1.451564	-1.276315							284.000000
-1.100198	-1.004924	-1.224911	-1.130572	-1.182527	-1.041777	-5.538118	-5.593723	-5.862521	-5.165888	-5.538118	-5.121286	285.000000
-1.843780	-1.719813	-1.835642	-2.167344	-2.240148	-1.973505		-3.803700					286.000000
-4.438124	-4.210499	-3.950445	-4.019979	-4.138382	-3.870889	-2.201339	-3.178884	-3.212948	-2.807084	-2.803270	-2.543201	287.000000
-3.438124	-3.135861	-2.970605	-3.308325	-3.587615	-3.219956	-2.617289	-1.462413	-2.105790	-3.412082	-2.148001	-3.171945	288.000000
-1.871244	-1.905983	-2.022603	-2.105027	-2.042595	-1.846568	-4.646743	-4.649633	-4.080756			-3.329491	289.000000
-0.376563	-0.296533	-0.477089	-0.200430	-0.310453	-0.231921	-6.058293						290.000000
-0.455773	-0.348464	-0.735759	-0.996475	-0.814272	-0.488006	-4.351849	-4.154082	-4.479814		-3.947391	-4.378045	291.000000
-4.696034	-4.240601	-4.226804	-4.049553	-4.198901	-4.094959	-1.832961		-2.998804	-2.094438	-2.907273	-2.409131	292.000000
				-0.171014								293.000000
-3.586709	-3.322552	-3.430751	-3.401491	-4.360515	-3.313439							294.000000
-1.301671	-1.229419	-1.362774	-1.434320	-1.572258	-1.332799	-4.545989	-4.928690	-3.998846	-3.439513	-3.956472	-3.067320	295.000000
-1.126329	-0.972085	-1.232878	-1.178580	-1.294073	-1.080706	-3.375599	-4.405808	-3.273321	-3.554885	-3.046511	-3.715565	296.000000
0.027904	0.184248	0.123560		0.184404	0.228877	-5.900181		-5.040711		-5.814503	-5.349688	297.000000
-1.765464	-2.341069	-0.839836	-1.552334		-1.513183							298.000000
-3.538210	-3.184491	-3.159449	-3.538541	-3.831820	-4.086171	-2.615146	-3.152951	-2.590256	-4.117787	-1.693686	-1.610817	299.000000
-4.555742	-4.214761	-3.913387	-4.097285	-3.987471	-4.209580	-1.966152	-3.158981	-2.455384	-1.965011	-2.656870	-2.054762	300.000000
0.479904	0.646454	1.707308	2.277914	2.675794	2.824038		-3.835140	-4.206914	-5.109394	-5.468166	-4.983346	301.000000
-0.651330	-0.492166	0.009271		1.000007	1.438184		-3.826432	-4.314284				302.000000
0.355536	0.166129	1.180339	1.543185	2.263392	2.399666	-3.931569		-3.973576	-5.748169	-4.718388	-4.908063	303.000000
0.940396	0.964382	1.942595	2.459321	2.955603	2.861427	-4.393877	-2.769167	-4.046540	-5.029146	-4.842412		304.000000
	0.120902	1.314179	1.789067	2.183156	2.305972							305.000000
0.993741	1.081435	2.105505	2.734947	3.323927	3.338114	-4.381994	-4.033666	-4.939859	-5.587714	-4.589548	-5.228807	306.000000
0.805112	0.742049	1.459697	1.696799	2.252542	2.461629	-4.623729	-3.635124	-4.467573	-5.603766	-4.249383	-5.109394	307.000000
1.334121		2.232180	3.125393	3.624003	4.179088							308.000000
	0.640568	1.803260	2.044507	2.797893	2.650799							309.000000
0.831615	0.825488	1.739005	1.915936	2.711779	2.825045	-3.640214	-3.300364	-3.997693	-3.427184	-4.576834	-4.392554	310.000000
	1.006983	1.895600	2.297971		2.738665		-6.149216					311.000000
1.209219	0.981907	1.939539	2.616638	2.818139	2.970450	-4.060649	-3.276912	-4.554369	-4.184680	-5.100930	-5.307618	312.000000
0.407172	0.828339	1.438323	1.727091	2.197670	2.415996		-3.693686	-3.982739	-5.534187	-5.311252		313.000000
2.052054	1.885035	2.478001	3.030285	3.672297	3.778917	-6.332358	-4.598055	-5.373741	-7.769401	-5.882397	-5.611826	314.000000
2.014094	1.860937	2.582984	2.919381	3.503906	3.500030	-4.527916	-4.256943	-6.139509	-5.577726	-5.112787	-5.514612	315.000000
-0.398769	-0.600690	0.080349	0.872013		1.439833							316.000000
0.799906	0.852644	1.486344	2.242946	2.453291	2.654122	-4.378045	-4.492106	-5.360764	-5.311252	-4.892296	-5.699921	317.000000
0.085810		0.875514	1.413399	1.917545	2.039498	-4.085508		-4.671398	-6.572608	-6.046540	-4.943057	318.000000
1.150470	1.074575	2.026478	2.994798	3.036495	3.191262		-3.865824		-3.265258			319.000000
0.684592		1.453593	1.732454	2.322909	2.482146	-4.489370		-4.120193	-5.754522	-4.263259	-5.460497	320.000000
	1.135938	1.666026	1.724754	2.546725	2.661994			-5.882397	-5.877968			321.000000
	0.630704	1.288565	1.911991		2.310971							322.000000
-0.056440	-0.148460	1.142051	1.611839	2.203719	2.575491	-3.749227	-3.716611	-4.380677	-7.099240	-5.375599	-5.232343	323.000000
0.419444		1.061510	1.326241	1.867819	1.871835							324.000000
-0.166877	-0.308915	0.483337	1.107949	1.708613	1.766286	-4.404480	-5.449032	-3.910233	-4.973625	-4.668487	-5.257217	325.000000
0.091897	-0.276812	0.782025	1.374461	1.814933	2.067704	-2.909645	-3.203299	-3.138359	-2.958301	-3.589716	-3.050661	326.000000
0.333588		1.354238	1.758158	2.114176	2.223788			-4.912810	-4.155300	-5.403622		327.000000
0.734271	0.956941	1.664163	1.995445	2.535037	2.761045	-4.645299	-4.135878	-4.941458	-7.184968	-5.186709	-5.209436	328.000000
-0.610619		-0.105162	0.967157									329.000000
0.529425	0.680511	1.454213	1.917165	2.593520	2.755925	-4.272123	-4.279743	-5.871338	-5.954199			330.000000
		1.375513	2.032376									331.000000
0.191284					1.715514							332.000000
	0.094305	1.017850	1.762520	2.004296	2.102152							333.000000
0.387391	0.116527	1.236480	1.701192	2.012265						-6.699206		334.000000
0.282772		1.019607	1.427331	1.993061	2.075659	-5.473931		-5.346005	-6.023176	-6.151648		335.000000
-0.355805	-0.377535	0.539544	1.182109	1.812439	1.763478	-3.755582	-3.387709	-3.217344		-5.133226	-3.912471	336.000000
-0.271626	-0.297569		1.118158	1.902629	1.738188					-7.109394		337.000000
1.362614	1.339131	2.094253	1.927727	2.874416	2.967419			-4.588133				338.000000
1.985731	1.693243	2.402002	2.699051	3.245238	3.363303	-3.703043	-5.536152	-6.392554	-5.512662	-5.875757		339.000000
-0.471341	-0.575237	0.004357			1.214390	-3.001252	-2.562071	-3.907996				340.000000
1.664659	1.757791	2.471915	2.760556	3.222030	3.323641	-5.718704	-4.022013	-5.109394	-5.234112	-6.004620	-5.936081	341.000000
0.783351	0.780027	1.577300	2.107151	2.608163	2.664112		-3.149511	-4.038341	-6.275931	-5.143501		342.000000
1.061769		1.614542			2.653234							343.000000
-0.458483	-0.478650			1.505068	1.762059		-3.837321			-3.862521	-3.283207	344.000000
1.713237	1.779201	2.472178	2.936879	3.272769	3.323546	-2.529302	-4.558568	-5.039056	-5.485496	-3.592721	-5.904644	345.000000
1.346654	1.138620	1.946338	2.247006	3.020103	3.032875	-3.848250		-4.694798				346.000000
1.128828	1.023888	1.800638	2.090523	2.722285	2.910048	-4.200721	-3.690574	-4.782760	-5.397995	-5.403622	-3.967863	347.000000
-0.284838	-0.462828			1.837089	1.853753	-3.106006				-3.905761	-3.761952	348.000000
0.314670		1.070594	1.790955	2.030611	2.245725	-4.126215		-4.800984	-5.191938	-6.416455	-4.425804	349.000000
0.294213	-0.137798	0.986821	1.454234	1.983552	2.253498					-7.379320		350.000000
0.762095	0.933983	1.863865	2.082533	2.659276	3.050145							351.000000
1.483071	1.489722	2.573511	2.976739		3.258268	-3.111090	-3.598740	-3.761952	-4.773691		-4.677230	352.000000
	-0.213073				1.775280		-4.239334					353.000000
1.431406	1.363397	2.149422		2.981389	3.056473	-4.086697	-4.011565	-4.733231		-5.683326	-5.211191	354.000000
0.494604	0.594929	1.439219	1.984479	2.558183	2.856972	-4.605164			-7.262575	-5.967863		355.000000
0.395456		1.405122	1.992835	2.624642	2.634554	-3.556864		-4.581066	-5.697841	-5.379320	-4.947862	356.000000
0.300509	0.020153	1.031020	1.473514	1.977717	2.144087	-3.517540		-3.178884	-6.110583	-5.495169	-3.561818	357.000000
1.281539	1.483597	2.134845		3.049379	3.162697	-4.847052	-5.454759	-5.053985				358.000000
0.767299	0.856796	1.676648	2.074518	2.850929	2.731162	-3.699921	-4.064187	-4.374100	-6.505827	-4.861018	-4.993099	359.000000
0.763816	0.778152	1.568867	2.198974	2.562642	2.763148	-4.162617	-4.770675	-4.770675	-5.117883	-4.562773	-5.388643	360.000000
0.278678	0.395353	0.415536	0.707599	1.003810	1.104333	-5.487428	-7.153812	-5.472008	-5.532224	-5.416793	-5.119584	361.000000
1.048662	1.106028	1.968284	2.480506	2.794425	2.934938	-3.971289	-4.169953	-4.725800	-3.285009	-5.439513	-6.018526	362.000000
1.761955	1.944772	2.596496	3.068231	3.498728	3.641143	-5.200673	-4.978481	-5.961023	-6.286108	-4.602318	-4.606588	363.000000
0.914703	1.096564	1.620530	2.016600		2.680847		-4.890724		-7.049000			364.000000
0.287631		1.364176	1.753502	2.031370	2.172495			-4.903324		-6.395200		365.000000
	0.958558	1.766479	2.108626	2.590788	2.845798							366.000000
	0.487647	1.450101	1.857528	2.550025	2.449828		-4.309140	-3.421511				367.000000
0.366722	0.092293	1.417052	1.841962	2.332419	2.332808		-8.973625	-4.781247				368.000000
1.301502	1.359341	2.081535	2.271362	2.832185	3.105592	-4.009248	-4.633775	-4.684537	-3.630043	-5.122988	-5.216465	369.000000
1.532294	1.599361	2.194200	2.882386	3.089917	3.222886	-4.512712	-5.095864	-5.587714	-4.646743	-6.278472	-5.284108	370.000000
1.776638	1.668364	2.332517	2.741373	3.182005	3.397457	-4.984969	-4.412458	-5.049000	-5.662716	-5.435714	-3.983887	371.000000
1.032466	0.944334	1.697235	2.087636	2.604236	2.752841	-3.435714		-4.431160				372.000000
												373.000000
0.350282	0.403371	1.088631	1.636285	1.944279	2.119211	-4.443246		-4.887583				374.000000
-0.364418	-0.361695	0.155884		1.323599	1.482393	-3.614854	-3.344165	-3.947391		-4.288658	-4.026668	375.000000
0.810659		1.642187	2.137248	2.440997	2.783906	-4.099810		-4.512712	-6.110583	-4.782760	-6.589548	376.000000
1.488596	1.531007	2.179499	2.940039	3.050897	3.135660	-4.133459	-4.730256	-4.702149	-4.429820	-5.072337	-5.322181	377.000000
0.834673	1.170016	1.793721	2.044070	2.813422	2.921690		-3.206804	-3.936081		-4.722833		378.000000
0.061428	0.263049	1.128010	1.469890	1.915575	2.064316		-3.102621	-3.763015		-5.644292		379.000000
0.998412	1.048881	2.018389	2.393326	2.826391	3.057940	-3.402683	-3.124692	-4.150432	-2.756389	-3.309434	-2.557867	380.000000
		1.749538	2.038580		2.915482							381.000000
-0.529865	-0.470452	-0.735624	-0.609916	-0.640614	-0.125864							382.000000
-0.285415		-0.315475	-0.270316	-0.425400								383.000000
-0.264591		-0.229458	-0.097653	-0.028163	0.028941	-3.987332		-3.601755	-4.354458	-3.920319	-4.914394	384.000000
				-0.518113								385.000000
-0.058083	0.044578	-0.075777	-0.044050									386.000000
-0.809477	-0.678390	-0.871471	-1.129631		-0.747259	-5.414908						387.000000
-0.478803	-0.400613	-0.480247		-0.402743								388.000000
-0.970780		-1.335761	-1.429221	-1.392244	-1.050120							389.000000
-0.497629	-0.368603	-0.486130	-0.320183	-0.560064	-0.576516							390.000000
	-0.533381		-0.265040	0.003015								391.000000
-0.544069	-0.771851		-0.648993		0.020744				-8.055938			392.000000
	1.690112				3.263614							393.000000
-0.170160		-0.216423	-0.514653	-0.290819	0.239257	-4.733231			-6.366227			394.000000
-0.438338	-0.379328	-0.325075	0.313749	0.230877	0.453867				-5.401745			395.000000
0.143197	0.099606	0.181588	0.448169	0.651714	0.822276	-5.191938	-8.454033	-6.612290	-5.716611	-4.477089	-5.218224	396.000000
-0.537866		-0.342826	-0.048219	-0.042321	0.382457							397.000000
0.426980		0.648423	1.079405	1.467676	1.707086							398.000000
0.108615	0.276522	-0.019564	0.220519	0.115771	0.294908							399.000000
-0.363605	-0.046656	-0.231072		0.306156								400.000000
0.286143			0.705493									401.000000
-0.543494	-0.423451	-0.664369	-0.606511	-0.678667	-0.575107	-4.882877	-5.760889			-6.074828		402.000000
-0.507022		-0.612837	-0.628924	-0.778891	-0.393955							403.000000
0.093007	-0.198579	-0.212104	-0.085477	-0.153571	-0.191697	-4.428480		-5.347846	-6.205674	-5.504874	-5.218224	404.000000
-0.201228		-0.264904	-0.121196		-0.499506	-5.124692					-4.854803	405.000000
0.113877	0.589796	0.515682	0.755209		0.867884							406.000000
				0.687733								407.000000
0.078052	-0.010933	-0.140857	0.006778	-0.130314	0.056401	-6.684537		-6.070094	-5.366318	-6.623729	-5.368172	408.000000
-0.342630		-0.451740	-0.328791		-0.338658			-6.547384				409.000000
	0.392146	0.069592	0.174744	0.071366	-0.003010							410.000000
-0.482328	-0.481535	-0.671570	0.493853	-0.741986	-0.718116				-10.400499			411.000000
1.022124		0.687192			-0.015643							412.000000
-0.158746	-0.165890	-0.268995	-0.193830	-0.367467	-0.197403	-4.764651	-6.947862	-5.338654		-4.432500	-4.407137	413.000000
-0.892924	-0.959365	-1.127622	-1.121944	-1.071525	-0.815975							414.000000
	-0.225741			-0.217831	-0.929285							415.000000
-0.595867		-1.114419	-1.296036	-1.098959	-0.760306							416.000000
1.041200	1.189230	0.977603		0.664286	0.568276							417.000000
	-0.455139			2.121298								418.000000
-0.844914		-0.913692	-1.109840	-1.023385	-0.972155							419.000000
-0.678112	-0.847456	-0.980153	-0.981638	-0.921403	-0.808578							420.000000
-1.143842	-1.113638	-1.384374	-1.546299	-1.420650	-1.284250							421.000000
0.218137	0.293752	-0.013832	0.427236	-0.038859	-0.032603				-7.567773	-5.687466		422.000000
-0.073203	-0.054671	-0.292494	-0.310881	-0.219480	-0.304705							423.000000
-0.626254	-0.621523		-1.067088	-0.875348	-0.590041	-4.590964	-5.763015				-5.126397	424.000000
0.023950	-0.156636	0.029236	0.122426	0.360972	0.566246	-5.489361	-5.491296	-4.943057		-5.211191		425.000000
-0.544760	-0.646254	-0.797019	-0.980112	-0.896624	-0.758123	-6.208154	-5.401745	-4.751143	-5.510713	-4.736208	-4.559969	426.000000
-0.691819	-0.554607	-0.732259	-0.519941	-0.738435	-0.493442	-4.674313	-5.200673	-5.353375		-4.225573	-4.092650	427.000000
0.167863	0.026862	-0.054355	-0.179553	-0.203381	-0.254717	-5.607793						428.000000
-0.483873	-0.478116	-0.595612	-0.661578	-0.859995	-0.485596							429.000000
-0.360257		-0.428135		-0.403680	-0.433000							430.000000
-0.009037	-0.178496			-0.283147	-0.230307							431.000000
	0.567788			0.079100								432.000000
-0.450046	-0.551796	-0.682310	-0.629987	-0.827413	-0.605917				-7.313071			433.000000
-0.214724	-0.216630	-0.520780		-0.797858	-0.621043							434.000000
			-0.181695		-0.538683							435.000000
-0.317916	-0.412191	-0.678419	-0.409457	-0.145712								436.000000
-0.649223	-0.625537	-0.741702	-0.665933	-0.978544	-0.877823		-5.855926		-7.765142	-4.620865		437.000000
-0.350359	-0.234999	-0.598918	-0.678117	-0.854861	-0.251847							438.000000
-0.866342	-0.565792	-0.751752	-0.969473	-0.862892	-0.597437		-5.532224					439.000000
-0.273343	-0.334097	-0.384057	-0.273116	-0.366097	-0.304493	-4.425804	-5.748169	-4.051235		-5.392380	-5.623958	440.000000
-0.259573	-0.326102	-0.378155	-0.163970	-0.170914	-0.178405	-6.859463	-6.366227	-5.516564	-7.587714			441.000000
-0.116196	-0.189027	-0.152775	-0.064749	0.069848								442.000000
-0.925542	-0.949861			-0.766786								443.000000
-0.514108	-0.354917	-0.723680	-0.387262	-0.710631	-0.302795	-4.482541				-4.511333	-5.858122	444.000000
					-0.383599							445.000000
0.471445	0.449270	0.340881	0.418005	0.238479	0.472079	-5.019271	-6.445939	-5.092491	-6.245611	-6.149216	-4.986593	446.000000
-0.541424	-0.644097	-0.805057	-0.993222	-0.594819	-0.768484							447.000000
0.159263	0.140707	-0.168880	0.132259	-0.165938	0.011306							448.000000
-0.534089	-0.519914	-0.672731		-0.854220	-0.421555							449.000000
0.766603	0.670436	0.485304	0.495256	0.151612	0.201177				-9.922566			450.000000
-0.668292	-0.813528	-0.907303	-1.113182	-1.161771	-0.686225							451.000000
-0.585405	-0.509405	-0.635038	-0.646839	-0.797858	-0.400635	-5.954199	-4.655421	-4.839323	-6.462149	-5.211191	-5.632074	452.000000
-0.586235	-0.577408	-0.725017	-0.896643	-0.792633	-0.725062							453.000000
0.510430	0.499294	0.298931	0.423140	0.348645	0.473751	-5.625985	-5.936081	-4.737698	-6.195776	-5.381182	-5.673003	454.000000
0.436461		0.120585	-0.098021	-0.098864	0.023876				-6.708043			455.000000
0.493875	0.517020	0.288432		0.311661	0.468045	-6.459441	-6.435183	-6.286108				456.000000
0.595756	0.555849	0.407809	0.322501	0.349688	0.436120	-5.619908	-5.253650	-5.386776		-6.690396	-5.780075	457.000000
0.101789	0.095811	-0.074157	-0.055969	-0.065952	0.081318	-5.218224	-4.772182	-5.538118	-5.573741	-5.447126	-5.129810	458.000000
0.611705	0.605846	0.456043	0.466505	0.479475	0.601293	-5.107699	-5.565787	-5.940600	-7.058978	-5.906878	-6.408466	459.000000
0.463623	0.460284	0.249474	0.350333	0.245070	0.368540	-5.702002	-5.970147	-5.988481	-6.473007	-6.693330	-5.900181	460.000000
0.231782	0.307006	-0.027709	0.102397	0.052873	0.051349	-4.770675		-5.155534				461.000000
0.359295		0.130600	0.090342	0.206907	0.196157			-4.903324		-4.156518		462.000000
0.288924	0.418126	0.138783	0.198300	0.154957	0.262951							463.000000
0.180805	0.030393	-0.180574	0.053808	-0.048994	0.128404							464.000000
0.056426		-0.302241	-0.486934	-0.245702	-0.240834				-4.376729	-5.528301		465.000000
0.179412		0.013847	-0.152178	-0.127796	0.141635	-5.364466						466.000000
-0.003961	0.063766	-0.134091	-0.100045	-0.076933	0.005494	-6.810139		-5.571750	-6.253161	-6.424466	-6.089077	467.000000
0.262710	0.417495	0.178802	0.371807	0.164549	0.287178	-6.427142	-8.004620	-6.176080	-5.792938	-6.947862	-5.988481	468.000000
